s.no,restaurant_name,restaurant_type,rate,num_of_ratings,avg_cost,online_order,table_booking,cuisines_type,area,local_address,cuisine_count,price_category
5096,Royal Biryani Kitchen,68,3.9,-0.003244293563550959,0.13192058549147342,1,0,378,6,BTM,0.48047071246461687,1
5097,Royal Calcutta Restaurant,33,3.3,-0.22279090869827536,-0.3017506270014041,1,0,252,6,HSR,0.48047071246461687,2
5098,Royal Chef Naati Oota,21,4.0,0.006888627134974783,-0.08491502075496535,0,0,1994,1,JP Nagar,0.48047071246461687,1
5099,Royal Chowpatty,68,3.7,-0.2954101737043765,-0.9522574457407204,0,0,2099,8,Electronic City,-1.1328300493790044,0
5100,Royal Garden Restaurant,21,3.6,-0.2987878139372184,0.34875619173791217,1,0,1516,24,Hebbal,-0.3261796684571938,3
5101,Royal Iceberry,34,3.4,-0.3106095547521651,-0.7354218394942816,1,0,962,8,Electronic City,-1.1328300493790044,0
5102,Royal India Kabab Corner,68,3.1,-0.3055430944029022,-0.5185862332478428,0,0,1011,19,Wilson Garden,-1.1328300493790044,0
5103,Royal King Cafe,14,2.8,-0.2515008506774316,-0.3017506270014041,0,0,549,12,Kumaraswamy Layout,-0.3261796684571938,2
5104,Royal Kitchen,68,3.4,-0.22279090869827536,-0.3017506270014041,0,0,332,23,Old Airport Road,1.2871210933864277,2
5105,Royal Paris,21,3.8,-0.19914742706838195,0.9992630104772284,1,0,1467,16,BTM,0.48047071246461687,3
5106,Royal Restaurant,68,3.2,-0.3072319145193232,-0.7354218394942816,0,0,1516,4,Shivajinagar,-0.3261796684571938,0
5107,Royal Savera,21,3.1,-0.2954101737043765,0.13192058549147342,0,0,1516,9,Frazer Town,-0.3261796684571938,1
5108,Royal Treat,21,4.1,0.41558309530884635,-0.08491502075496535,0,0,1537,6,Koramangala 5th Block,0.48047071246461687,1
5109,Royal View Restaurant,21,3.7,-0.27514433230732505,0.34875619173791217,1,0,1521,6,BTM,0.48047071246461687,3
5110,Royale Dine,21,3.5,-0.29203253347153457,0.13192058549147342,1,0,1794,3,Sarjapur Road,0.48047071246461687,1
5111,Royanna Military Canteen,68,2.8,-0.2515008506774316,-0.7354218394942816,1,0,1988,4,Brigade Road,-0.3261796684571938,0
5112,ROYCE' Chocolate,32,3.4,-0.30892073463574415,0.9992630104772284,1,0,962,20,MG Road,-1.1328300493790044,3
5113,RP Sweets,68,3.4,-0.3072319145193232,-0.5185862332478428,1,0,1401,3,Bellandur,-0.3261796684571938,0
5114,RPS Food Corner,68,3.2,-0.3072319145193232,-0.3017506270014041,1,0,1534,5,Marathahalli,1.2871210933864277,2
5115,RR Biriyani,68,3.7,-0.2835884328894298,-0.5185862332478428,0,0,307,22,Malleshwaram,-1.1328300493790044,0
5116,RR Catering,68,3.4,-0.30216545417006035,-0.41016843012462345,0,0,1537,4,MG Road,0.48047071246461687,2
5117,RR Real Taste Of Bengaluru,68,2.8,-0.2515008506774316,-0.7354218394942816,0,0,1977,20,Majestic,-1.1328300493790044,0
5118,RR Taste Of Bangalore,68,2.8,-0.2515008506774316,-0.7354218394942816,0,0,1977,20,Majestic,-1.1328300493790044,0
5119,RRoyal Rajasthan,21,4.2,0.9880931147755507,-0.08491502075496535,1,0,1893,28,Sarjapur Road,-0.3261796684571938,1
5120,RS Shiv Sagar,21,3.7,0.047420309929077746,-0.1933328238781847,0,0,1622,0,Basavanagudi,2.0937714743082383,1
5121,RS Shiv Sagar Express,68,2.8,-0.2515008506774316,-0.5185862332478428,1,0,2056,24,New BEL Road,1.2871210933864277,0
5122,RSS Donne Biryani,68,3.3,-0.2211020885818544,-0.5185862332478428,1,0,307,1,BTM,-1.1328300493790044,0
5123,Ruchi Maayaka,33,3.3,-0.3055430944029022,-0.9522574457407204,0,0,1977,0,Banashankari,-1.1328300493790044,0
5124,Ruchi Sagar,68,4.0,0.1234172151680208,-0.6270040363710622,1,0,2057,8,Electronic City,1.2871210933864277,0
5125,Ruchie Rich,68,3.5,-0.09275175973386167,-0.7354218394942816,0,0,340,8,Electronic City,0.48047071246461687,0
5126,Ruchir,21,3.3,-0.3072319145193232,0.13192058549147342,0,0,1794,8,Electronic City,0.48047071246461687,1
5127,Ruchi's Corner,68,2.7,-0.1113287810144922,-0.7354218394942816,1,0,1011,0,Banashankari,-1.1328300493790044,0
5128,Ruchi's Foodies Blast,80,2.8,-0.2515008506774316,-0.6270040363710622,0,0,718,6,BTM,-0.3261796684571938,0
5129,Ruchis Point,68,3.8,-0.19239214660269813,-0.7354218394942816,1,0,1042,0,Banashankari,-0.3261796684571938,0
5130,Rudra Tiffin Service,80,3.3,-0.3122983748685861,-0.6270040363710622,0,0,1455,11,Domlur,-1.1328300493790044,0
5131,Ruh,21,4.0,4.841980620448174,0.9992630104772284,0,1,1756,28,Bellandur,1.2871210933864277,3
5132,Ruh's Cafe,14,4.1,0.46287005856863317,-0.08491502075496535,1,0,446,1,BTM,2.0937714743082383,1
5133,Ruposhi Bangla,68,4.0,-0.05053125682333775,-0.3017506270014041,1,0,242,8,Electronic City,1.2871210933864277,2
5134,Rural Blues,22,4.3,2.2124876991807443,1.6497698292165446,1,1,1004,28,Sarjapur Road,2.900421855230049,3
5135,Rusbury Fresh Sweets And Savouries,77,3.9,-0.20083624718480292,-0.7354218394942816,1,0,1408,10,HSR,-0.3261796684571938,0
5136,Russh Gastropub,64,4.2,1.8409472735681338,1.2160986167236671,0,0,874,4,Church Street,0.48047071246461687,3
5137,Rustic Stove,21,3.7,0.663839652422727,0.7824274042307897,1,0,1795,13,Jayanagar,1.2871210933864277,3
5138,Rustic Treats,71,3.3,-0.3122983748685861,-0.3017506270014041,0,0,2107,2,Jayanagar,-0.3261796684571938,2
5139,S K Ruchi,68,3.3,-0.3004766340536394,-0.5185862332478428,1,0,643,14,Banaswadi,-1.1328300493790044,0
5140,S L N Paratha Center,68,3.3,-0.2954101737043765,-0.7354218394942816,0,0,1455,24,New BEL Road,-1.1328300493790044,0
5141,S L V Food Joint,68,3.4,-0.2954101737043765,-0.6270040363710622,1,0,1768,14,Kalyan Nagar,-0.3261796684571938,0
5142,S M V Snacks Corner,68,3.7,-0.2633225914923783,-0.7354218394942816,1,0,1011,0,Basavanagudi,-1.1328300493790044,0
5143,S P Dum Biryani,33,3.3,-0.18901450636985623,-0.3017506270014041,1,0,307,11,Jeevan Bhima Nagar,-1.1328300493790044,2
5144,S R & Sons Bakery,34,3.5,-0.30216545417006035,-0.9522574457407204,0,0,204,4,Commercial Street,-1.1328300493790044,0
5145,S R Andhra Mess,58,3.3,-0.29203253347153457,-0.7354218394942816,0,0,44,8,Electronic City,-1.1328300493790044,0
5146,S R Kabab Corner,68,3.4,-0.30892073463574415,-0.6270040363710622,0,0,1516,11,Old Madras Road,-0.3261796684571938,0
5147,S S Popular Frozen Stone,12,3.7,-0.2785219725401669,-0.6270040363710622,1,0,283,3,Bellandur,1.2871210933864277,0
5148,S Square Family Restaurant & Bar,22,3.3,-0.3122983748685861,0.5655917979843509,0,0,840,12,Kumaraswamy Layout,-0.3261796684571938,3
5149,S.K Green Gardens,21,3.2,-0.3122983748685861,0.023502782368254035,0,0,1616,8,Electronic City,1.2871210933864277,1
5150,S.M.S.Evening Fast Food,68,3.4,-0.30216545417006035,-0.843839642617501,0,0,318,5,Whitefield,-0.3261796684571938,0
5151,S.S Bangali Restaurant,68,2.8,-0.2515008506774316,-0.5185862332478428,0,0,2046,6,BTM,-0.3261796684571938,0
5152,S.W.A.T Food Truck,51,3.7,0.04573148981265679,-0.1933328238781847,1,0,24,11,East Bangalore,-0.3261796684571938,1
5153,S-Aachies Hotel,68,3.2,-0.30892073463574415,-0.5185862332478428,0,0,2005,15,Banaswadi,0.48047071246461687,0
5154,Saahib,68,3.9,-0.16874866497280475,-0.5185862332478428,0,0,1087,10,HSR,-0.3261796684571938,0
5155,Saarangi Express,68,3.4,-0.30892073463574415,-0.6270040363710622,0,0,1098,2,Jayanagar,-0.3261796684571938,0
5156,Saarangi Fine Dining,21,3.9,0.16057125772928185,-0.1933328238781847,0,0,1617,2,Jayanagar,0.48047071246461687,1
5157,Saara's Cafe - SS Lumina Hotel,21,4.2,-0.12146170171301794,0.5655917979843509,0,1,1800,6,Koramangala 7th Block,1.2871210933864277,3
5158,Saara's Grill n Spice - SS Lumina Hotel,21,4.3,-0.14341636322649037,0.9992630104772284,0,1,1466,6,Koramangala 7th Block,0.48047071246461687,3
5159,Saatvikk,21,2.8,-0.0995070401995455,0.24033838861469278,0,0,1822,4,Brigade Road,0.48047071246461687,3
5160,Sabari Juice Junction,9,4.1,-0.10288468043238741,-0.6270040363710622,1,0,296,11,Jeevan Bhima Nagar,-0.3261796684571938,0
5161,Sadi's Biriyani,80,3.3,-0.24981203056101067,0.13192058549147342,0,0,307,9,Frazer Town,-1.1328300493790044,1
5162,Safe House,6,4.1,1.9980075443952827,0.7824274042307897,0,1,915,10,HSR,1.2871210933864277,3
5163,Saffron - Radisson Blu,43,4.5,0.4527371378701074,4.25179710417381,0,1,1754,23,Marathahalli,0.48047071246461687,3
5164,Saffron Vegetarian Cuisine,21,4.0,0.8073893623185083,0.34875619173791217,1,1,1651,14,Banaswadi,2.0937714743082383,3
5165,Sagar,21,3.6,-0.14848282357575326,-0.08491502075496535,0,0,2050,26,Vijay Nagar,0.48047071246461687,1
5166,Sagar Chats,68,3.8,-0.25487849091027354,-0.5185862332478428,0,0,659,4,Commercial Street,0.48047071246461687,0
5167,Sagar Delicacy,21,3.9,-0.17212630520564665,-0.08491502075496535,1,0,1572,4,Ulsoor,1.2871210933864277,1
5168,Sagar Deluxe,68,3.2,-0.037020695891970094,-0.5185862332478428,1,0,2057,0,Kumaraswamy Layout,1.2871210933864277,0
5169,Sagar Fast Food,68,2.8,-0.2515008506774316,-0.6270040363710622,1,0,2081,10,HSR,1.2871210933864277,0
5170,Sagar Grand,68,3.8,-0.2683890518416412,-0.5185862332478428,1,0,2050,1,Bannerghatta Road,0.48047071246461687,0
5171,Sagar Hotel,21,4.3,1.0539570993159681,0.13192058549147342,0,0,1632,22,Rajajinagar,1.2871210933864277,1
5172,Sagar Kabab Corner,68,3.2,-0.2565673110266945,-0.41016843012462345,1,0,1537,22,Yeshwantpur,0.48047071246461687,2
5173,Sagar Restaurant & Chats,21,3.6,-0.3072319145193232,-0.08491502075496535,1,0,2050,26,Vijay Nagar,0.48047071246461687,1
5174,Sagar Samrat,21,3.6,-0.11808406148017603,-0.3017506270014041,1,0,1617,24,New BEL Road,0.48047071246461687,2
5175,Saha Cabin Bengali Hotel,68,3.4,-0.3106095547521651,-0.5185862332478428,0,0,236,5,Whitefield,-1.1328300493790044,0
5176,Saha Chowmein,21,3.9,-0.04546479647407488,0.34875619173791217,1,0,1516,24,Sahakara Nagar,-0.3261796684571938,3
5177,Sahana's (Nati Style),68,3.7,-0.23967910986248492,-0.41016843012462345,1,0,1455,2,Wilson Garden,-1.1328300493790044,2
5178,Sahodara Savi Ruchi,68,2.8,-0.2515008506774316,-0.843839642617501,1,0,1977,12,JP Nagar,-1.1328300493790044,0
5179,Sai Abhiruchi,21,2.8,-0.2515008506774316,0.5655917979843509,0,0,77,1,Bannerghatta Road,0.48047071246461687,3
5180,Sai Bhavan Veg & Non Veg,68,3.2,-0.3004766340536394,-0.3017506270014041,1,0,1434,14,Banaswadi,0.48047071246461687,2
5181,Sai Cafe Veg,68,3.5,-0.3004766340536394,-0.6270040363710622,0,0,1011,22,Malleshwaram,-1.1328300493790044,0
5182,Sai Donne Biryani,68,3.3,-0.30385427428648126,-0.5185862332478428,1,0,1490,25,Indiranagar,-0.3261796684571938,0
5183,Sai Foods,68,4.1,-0.11301760113091315,-0.7354218394942816,0,0,1455,5,Marathahalli,-1.1328300493790044,0
5184,Sai Grand,68,2.8,-0.2515008506774316,-0.7354218394942816,0,0,2050,8,Electronic City,0.48047071246461687,0
5185,Sai Jagannath Food and Chats Point,68,3.8,-0.2802107926565879,-0.5185862332478428,0,0,2003,1,Bommanahalli,-0.3261796684571938,0
5186,Sai Mango Tree,21,3.6,-0.24305675009532685,-0.08491502075496535,1,0,345,6,BTM,0.48047071246461687,1
5187,Sai Ram Andhra Mess,58,3.2,-0.30892073463574415,-0.5185862332478428,0,0,2046,3,Bellandur,-0.3261796684571938,0
5188,Sai Samosa & Chat Corner,80,3.3,-0.30385427428648126,-0.7354218394942816,0,0,1102,1,Bannerghatta Road,-0.3261796684571938,0
5189,Sai Santhi Cafe,21,3.8,-0.21434680811617057,-0.3017506270014041,1,0,2050,3,Marathahalli,0.48047071246461687,2
5190,Sai Shakti,68,4.0,0.03897620934697296,-0.6270040363710622,0,0,1455,22,Malleshwaram,-1.1328300493790044,0
5191,Sai Shiv Sagar,46,2.8,-0.2954101737043765,-0.5185862332478428,0,0,2046,1,Bannerghatta Road,-0.3261796684571938,0
5192,Sai Super Sandwich,68,2.8,-0.2515008506774316,-0.7354218394942816,1,0,1930,0,Banashankari,-0.3261796684571938,0
5193,SaJuSo,33,3.8,-0.2734555121909041,-0.7354218394942816,0,0,1095,10,HSR,1.2871210933864277,0
5194,Saka Eatery Outlet,68,3.7,-0.24981203056101067,-0.843839642617501,1,0,2099,11,Indiranagar,-1.1328300493790044,0
5195,Sakae Japanese Restaurant,21,4.3,0.5557551649717858,1.8666054354629835,0,1,1256,4,Shanti Nagar,-1.1328300493790044,3
5196,Sakshi,21,3.0,-0.25487849091027354,0.023502782368254035,1,0,1501,1,Bannerghatta Road,1.2871210933864277,1
5197,Salaam Sigri Rolls & Kebabs,68,3.8,-0.04546479647407488,-0.5185862332478428,1,0,1908,22,New BEL Road,-0.3261796684571938,0
5198,Saladtimes,68,3.8,-0.2717666920744831,-0.08491502075496535,1,0,1159,22,Yeshwantpur,-0.3261796684571938,1
5199,Salem Kitchen,21,3.4,0.06937497144255018,0.023502782368254035,0,0,637,5,Brookefield,0.48047071246461687,1
5200,Salkara Malabar Kitchen,68,2.8,-0.2515008506774316,-0.5185862332478428,0,0,2050,6,BTM,0.48047071246461687,0
5201,Salt - Indian Restaurant - Bar & Grill,21,4.4,3.1818704460063736,2.0834410417094222,0,1,1455,29,Whitefield,-1.1328300493790044,3
5202,Salt - Indian Restaurant Bar & Grill,21,4.4,0.824277563482718,2.0834410417094222,1,1,1739,6,Koramangala 7th Block,0.48047071246461687,3
5203,Salt And Spice,68,3.2,-0.18901450636985623,-0.1933328238781847,0,0,1716,8,Electronic City,-0.3261796684571938,1
5204,Salt Mango Tree,21,4.1,0.09132963295602263,0.5655917979843509,1,1,1288,11,Indiranagar,-1.1328300493790044,3
5205,Salt N Pepper,21,3.6,-0.1940809667191191,-0.08491502075496535,0,0,1516,8,Electronic City,-0.3261796684571938,1
5206,Salted Chilli,21,3.7,-0.23461264951322205,0.13192058549147342,1,1,367,8,Electronic City,0.48047071246461687,1
5207,Salut,66,4.1,0.42740483612379304,1.4329342229701059,1,1,868,0,Jayanagar,1.2871210933864277,3
5208,Salvadores,42,4.4,-0.004933113679971916,3.167619072941616,0,1,1377,4,MG Road,1.2871210933864277,3
5209,Samaikya,21,3.9,0.5810874667181001,0.7824274042307897,1,1,85,6,HSR,0.48047071246461687,3
5210,Samarkand,21,4.1,3.1328946626301657,2.300276647955861,0,1,1733,4,Infantry Road,-0.3261796684571938,3
5211,Samaroh,21,4.0,0.0963960933052855,1.4329342229701059,0,0,1455,3,Bellandur,-1.1328300493790044,3
5212,Samavar,21,3.4,-0.3072319145193232,0.9992630104772284,0,0,1807,16,Koramangala 6th Block,2.0937714743082383,3
5213,Samba Shake N Juice,68,3.5,-0.3004766340536394,-0.7354218394942816,0,0,1067,24,Sanjay Nagar,-0.3261796684571938,0
5214,Sambram Biriyani Paradise,21,3.5,-0.1552381040414371,0.13192058549147342,1,0,367,1,JP Nagar,0.48047071246461687,1
5215,Samosa Corner,68,3.7,-0.26501141160879926,-0.9522574457407204,0,0,2099,3,Bellandur,-1.1328300493790044,0
5216,Samosa Express,68,2.8,-0.2852772530058508,-0.843839642617501,1,0,2099,5,Marathahalli,-1.1328300493790044,0
5217,Samosa King,68,3.4,-0.30892073463574415,-0.7354218394942816,0,0,2099,6,BTM,-1.1328300493790044,0
5218,Samosa Party,68,4.1,-0.2481232104445897,-0.843839642617501,0,0,2112,6,Koramangala 5th Block,-0.3261796684571938,0
5219,Samosa Singh,33,3.7,-0.24643439032816875,-0.843839642617501,1,0,2101,11,Thippasandra,-0.3261796684571938,0
5220,Samovar,21,3.9,0.0018221667857119116,0.13192058549147342,1,0,1321,9,Kammanahalli,-0.3261796684571938,1
5221,Sampoorna,21,3.6,-0.20083624718480292,0.13192058549147342,1,0,718,1,JP Nagar,-0.3261796684571938,1
5222,Samprith Gowdru Mudde Hotel,68,3.5,-0.29203253347153457,-0.5185862332478428,1,0,1977,14,Rammurthy Nagar,-1.1328300493790044,0
5223,Samrat Family Restaurant & Bar,21,3.2,-0.3072319145193232,0.13192058549147342,1,0,1463,22,RT Nagar,0.48047071246461687,1
5224,Samrat Regency Bar And Restaurant,5,3.8,-0.27007787195806215,0.5655917979843509,0,0,1516,16,Koramangala 6th Block,-0.3261796684571938,3
5225,Samrat Restaurant,21,4.1,0.49833528101347324,0.13192058549147342,0,0,2046,7,Race Course Road,-0.3261796684571938,1
5226,Samruddhi - The Perfect Dine,21,2.8,-0.2515008506774316,0.13192058549147342,0,0,2047,26,Basaveshwara Nagar,1.2871210933864277,1
5227,Samruddhi Biryani,33,3.0,-0.24305675009532685,0.34875619173791217,1,0,364,1,Bannerghatta Road,-0.3261796684571938,3
5228,Samrudh Veg,68,3.5,-0.2987878139372184,-0.7354218394942816,0,0,2003,20,Cunningham Road,-0.3261796684571938,0
5229,Samrudhi,21,2.9,-0.2886548932386927,-0.1933328238781847,0,0,65,8,Electronic City,0.48047071246461687,1
5230,Samskruthi Grand,68,3.7,-0.20590270753406578,-0.41016843012462345,1,0,2009,24,Jalahalli,0.48047071246461687,2
5231,Samskruti - Sanman Gardenia,21,4.0,-0.08261883903533593,0.023502782368254035,1,0,1617,13,Jayanagar,0.48047071246461687,1
5232,Samudra Bar & Restaurant,22,2.9,-0.2599449512595364,0.5655917979843509,0,0,1743,22,Seshadripuram,0.48047071246461687,3
5233,Samudra Restaurant,68,3.2,-0.3106095547521651,-0.41016843012462345,1,0,1611,26,Vijay Nagar,0.48047071246461687,2
5234,San Churro Cafe,17,3.8,1.2312832115401686,0.5655917979843509,1,0,599,0,Banashankari,0.48047071246461687,3
5235,Sanadige - Goldfinch Hotel,21,4.1,0.41051663495958346,1.4329342229701059,0,1,1305,22,Seshadripuram,2.0937714743082383,3
5236,Sana's Restaurant,68,3.3,-0.28696607312227174,0.13192058549147342,1,0,317,28,Sarjapur Road,1.2871210933864277,1
5237,Sanchez,53,4.3,1.4170534243464739,2.0834410417094222,0,0,1395,4,Lavelle Road,-0.3261796684571938,3
5238,Sanchez Taqueria & Cantina,21,2.8,-0.2515008506774316,0.5655917979843509,0,0,1395,11,Indiranagar,-0.3261796684571938,3
5239,Sandesh,77,3.1,-0.29203253347153457,-0.3017506270014041,0,0,1408,14,Hennur,-0.3261796684571938,2
5240,Sandesh Restaurant,68,2.9,-0.3122983748685861,-0.41016843012462345,1,0,329,15,Hennur,1.2871210933864277,2
5241,Sandesh Sweets & Chats,68,2.9,-0.10626232066522932,-0.41016843012462345,0,0,2086,8,Electronic City,0.48047071246461687,2
5242,Sandhya Veg,68,3.5,-0.22785736904753823,-0.843839642617501,1,0,2003,11,Brigade Road,-0.3261796684571938,0
5243,Sandras Bar & Restaurant,21,3.2,-0.30216545417006035,0.13192058549147342,0,0,1455,11,Thippasandra,-1.1328300493790044,1
5244,Sandwich Hub,68,3.4,-0.3004766340536394,-0.5185862332478428,1,0,1091,6,Jayanagar,-0.3261796684571938,0
5245,Sandwich Jn,68,2.8,-0.2515008506774316,-0.843839642617501,0,0,1019,8,Electronic City,-0.3261796684571938,0
5246,Sandwich Mamas,68,3.2,-0.3122983748685861,-0.5185862332478428,0,0,1011,1,Bannerghatta Road,-1.1328300493790044,0
5247,Sandwich Mama's And Frozen Monster,68,3.8,-0.2295461891639592,-0.6270040363710622,1,0,1193,0,Jayanagar,0.48047071246461687,0
5248,Sandwich Shop,33,2.9,-0.23967910986248492,-0.3017506270014041,1,0,1039,1,JP Nagar,0.48047071246461687,2
5249,Sandwich Truffles,68,3.3,-0.3055430944029022,-0.3017506270014041,0,0,1011,10,HSR,-1.1328300493790044,2
5250,Sandwichwallas,68,3.6,-0.26501141160879926,-0.7354218394942816,1,0,1011,1,JP Nagar,-1.1328300493790044,0
5251,Sang Grail,68,3.6,-0.2616337713759574,-0.5185862332478428,0,0,1149,1,JP Nagar,-1.1328300493790044,0
5252,Sangam Kabab Corner,68,3.1,-0.3122983748685861,-0.5185862332478428,0,0,1076,4,Ulsoor,-0.3261796684571938,0
5253,Sangam Mess,58,4.2,0.04573148981265679,-0.5185862332478428,0,0,1994,14,Kammanahalli,0.48047071246461687,0
5254,Sangam Military Hotel,68,3.2,-0.2954101737043765,-0.6270040363710622,0,0,1977,0,Jayanagar,-1.1328300493790044,0
5255,Sangam Restaurant,21,3.7,-0.1822592259041724,0.13192058549147342,0,0,1798,22,Rajajinagar,0.48047071246461687,1
5256,Sangam Sweets,68,4.0,-0.11301760113091315,-0.7354218394942816,1,0,1408,20,Majestic,-0.3261796684571938,0
5257,Sangeeta Restaurant,68,3.6,-0.16537102473996282,-0.5185862332478428,1,0,2108,24,Sahakara Nagar,-0.3261796684571938,0
5258,Sangeetha Bar & Restaurant,6,3.4,-0.3004766340536394,0.5655917979843509,0,0,1783,22,Seshadripuram,-0.3261796684571938,3
5259,Sangria Wine Lounge,21,4.0,0.39193961367895297,0.9992630104772284,0,0,840,24,New BEL Road,-0.3261796684571938,3
5260,Sanjeevini Veg,68,3.9,-0.22279090869827536,-0.7354218394942816,0,0,1977,8,Electronic City,-1.1328300493790044,0
5261,Sanjha Chulha,21,4.0,-0.06235299763828445,0.5655917979843509,1,1,1766,5,Marathahalli,0.48047071246461687,3
5262,Sanju's Super Kitchen,33,3.3,-0.3106095547521651,-0.3017506270014041,1,0,1037,14,Kammanahalli,1.2871210933864277,2
5263,Sankalp Reddy Restaurant,68,3.9,-0.2633225914923783,-0.5185862332478428,1,0,1979,8,Electronic City,0.48047071246461687,0
5264,Sankranthi Veg,68,3.1,-0.29372135358795554,-0.7354218394942816,0,0,2050,23,Thippasandra,0.48047071246461687,0
5265,Sankranthi Veg Restaurant,21,3.0,-0.1467940034593323,0.13192058549147342,1,0,2050,1,BTM,0.48047071246461687,1
5266,Sankranti,21,3.6,-0.17888158567133047,0.13192058549147342,1,0,44,5,Marathahalli,-1.1328300493790044,1
5267,Sanky's Burger House,68,4.3,0.23994580320106684,-0.5185862332478428,1,0,417,9,Hennur,-0.3261796684571938,0
5268,Sanman,21,4.0,-0.06741945798754732,0.34875619173791217,0,0,1827,22,Seshadripuram,1.2871210933864277,3
5269,Sanman Veg,68,3.5,-0.2987878139372184,-0.6270040363710622,0,0,2050,4,Cunningham Road,0.48047071246461687,0
5270,Sannidhi Grand,68,3.2,-0.3122983748685861,-0.843839642617501,0,0,2050,26,Rajajinagar,0.48047071246461687,0
5271,Santﾃδεつεδづつεδεつづδづつεδεつεδづつづδεつづδづつεδεつεδづつεδεつづδづつづδεつεδづつづδεつづδづつｩ Spa Cuisine,21,4.9,0.0963960933052855,0.9992630104772284,0,1,1169,25,Indiranagar,0.48047071246461687,3
5272,Santhanam Sweets & Savouries,77,3.9,-0.2616337713759574,-0.843839642617501,0,0,1408,4,Commercial Street,-0.3261796684571938,0
5273,Santhrupthi,21,3.4,-0.3106095547521651,0.023502782368254035,0,0,96,8,Electronic City,1.2871210933864277,1
5274,Santo's,21,3.7,-0.20252506730122388,0.24033838861469278,1,0,1672,22,New BEL Road,-0.3261796684571938,3
5275,Santrupthi Khanavalli,68,3.4,-0.3122983748685861,-0.7354218394942816,0,0,1977,25,CV Raman Nagar,-1.1328300493790044,0
5276,Santrupti Sagar,68,2.9,-0.2616337713759574,-0.5185862332478428,0,0,2026,1,Bannerghatta Road,0.48047071246461687,0
5277,Santrupti Uttara Karnataka Food Store,68,3.3,-0.3106095547521651,-0.7354218394942816,0,0,1977,19,Wilson Garden,-1.1328300493790044,0
5278,Sanyogita's,33,3.2,-0.3122983748685861,-0.5185862332478428,0,0,1455,28,Sarjapur Road,-1.1328300493790044,0
5279,Sapfresh,33,3.5,-0.2515008506774316,-0.843839642617501,0,0,262,18,Koramangala 4th Block,-1.1328300493790044,0
5280,Sapthagiri Non Veg,68,2.8,-0.2515008506774316,-0.5185862332478428,0,0,1011,26,Basaveshwara Nagar,-1.1328300493790044,0
5281,Sapthagiri's Naidu Eating Point,68,3.4,-0.3106095547521651,-0.5185862332478428,0,0,307,9,Frazer Town,-1.1328300493790044,0
5282,Sarah's,80,3.8,-0.2481232104445897,-0.3017506270014041,1,0,1056,14,Rammurthy Nagar,-0.3261796684571938,2
5283,Sardaar Ka Chulla,68,2.8,-0.2515008506774316,-0.1933328238781847,1,0,1733,23,Marathahalli,-0.3261796684571938,1
5284,Sardar Ka Chullah,46,3.3,-0.3072319145193232,-0.3017506270014041,0,0,1455,23,Marathahalli,-1.1328300493790044,2
5285,Sardar Tikka Singh,80,2.8,-0.2515008506774316,-0.08491502075496535,1,0,1455,5,Marathahalli,-1.1328300493790044,1
5286,Sardarji Ka Dhaba,68,4.0,0.9475614319814478,-0.6270040363710622,1,0,1455,6,Hosur Road,-1.1328300493790044,0
5287,Sardarji Ka Kitchen,68,3.1,-0.24474557021174778,-0.843839642617501,1,0,1455,22,New BEL Road,-1.1328300493790044,0
5288,Sardarji Londonwaley,33,2.8,-0.2515008506774316,-0.1933328238781847,0,0,1455,1,Bannerghatta Road,-1.1328300493790044,1
5289,Sarjapur Social,6,4.6,1.6957087435559317,2.0834410417094222,1,0,34,3,Sarjapur Road,1.2871210933864277,3
5290,Sartaj Ambur Dum Biryani,68,3.2,-0.3122983748685861,-0.843839642617501,0,0,307,9,Frazer Town,-1.1328300493790044,0
5291,Sarvam,21,3.5,-0.10963996089807124,0.023502782368254035,1,0,1999,17,HSR,2.900421855230049,1
5292,Sarvam's,21,3.7,-0.24474557021174778,0.023502782368254035,0,1,1560,2,Jayanagar,1.2871210933864277,1
5293,Sasu Maa Ki Rasoi,68,3.6,-0.1552381040414371,-0.5185862332478428,1,0,1516,28,Sarjapur Road,-0.3261796684571938,0
5294,Satakarni,21,3.1,0.04573148981265679,0.24033838861469278,1,0,767,5,Marathahalli,2.0937714743082383,3
5295,Sathya's,5,4.1,0.9627608130292364,1.4329342229701059,0,1,1516,6,Koramangala 3rd Block,-0.3261796684571938,3
5296,Satkar,68,3.6,-0.28189961277300885,-0.41016843012462345,0,0,718,8,Electronic City,-0.3261796684571938,2
5297,Satkar Restaurant,68,3.6,-0.19239214660269813,-0.41016843012462345,1,0,1547,8,Electronic City,1.2871210933864277,2
5298,Satrangi,21,3.7,0.03897620934697296,0.7824274042307897,1,0,1783,22,New BEL Road,-0.3261796684571938,3
5299,Sattuani,68,3.5,-0.30385427428648126,-0.6270040363710622,0,0,305,4,St. Marks Road,0.48047071246461687,0
5300,Sattvam,21,4.3,0.2770998457623279,1.4329342229701059,0,0,1783,1,JP Nagar,-0.3261796684571938,3
5301,Sattvam Bakes,34,3.6,-0.27683315242374595,-0.5185862332478428,0,0,962,22,Sadashiv Nagar,-1.1328300493790044,0
5302,Sattvic,21,3.5,-0.3004766340536394,-0.1933328238781847,0,0,2046,8,Electronic City,-0.3261796684571938,1
5303,Savera Cafe,14,3.6,-0.3004766340536394,-1.0606752488639397,1,0,431,20,Shivajinagar,-1.1328300493790044,0
